, elasticity ,inertia,length ,load_P,V_dis,cubed_L,inv_E,inv_I
397,198,13500000,3,30,15.15151515,27,0.005050505051,0.00000007407407407
398,193,41500000,13,6,82.28978089,2197,0.00518134715,0.00000002409638554
399,195,985000,11,25,8661.980997,1331,0.005128205128,0.000001015228426
400,212,1830000,5,1,16.10990824,125,0.004716981132,0.0000005464480874
401,208,8650,3,1,750.3334815,27,0.004807692308,0.0001156069364
402,212,1830000,20,16,16496.54604,8000,0.004716981132,0.0000005464480874
403,205,32200,5,15,14202.39358,125,0.00487804878,0.00003105590062
404,212,458000,9,4,1501.606657,729,0.004716981132,0.000002183406114
405,195,985000,9,16,3036.31394,729,0.005128205128,0.000001015228426
406,203,3010000,13,30,5393.352209,2197,0.004926108374,0.0000003322259136
407,190,458000,13,20,25247.06964,2197,0.005263157895,0.000002183406114
408,198,3010000,20,1,671.1634619,8000,0.005050505051,0.0000003322259136
409,190,458000,5,15,1077.338543,125,0.005263157895,0.000002183406114
410,200,8650,1,2,57.80346821,1,0.005,0.0001156069364
411,212,13500000,9,20,254.7169811,729,0.004716981132,0.00000007407407407
412,208,13500000,20,1,142.4501425,8000,0.004807692308,0.00000007407407407
413,195,32200,20,1,63704.41153,8000,0.005128205128,0.00003105590062
414,193,13500000,5,11,26.38649012,125,0.00518134715,0.00000007407407407
415,190,32200,1,25,204.3151357,1,0.005263157895,0.00003105590062
416,205,1830000,7,1,45.71504731,343,0.00487804878,0.0000005464480874
417,205,13500000,11,20,480.9394761,1331,0.00487804878,0.00000007407407407
418,193,41500000,5,20,15.60646732,125,0.00518134715,0.00000002409638554
419,210,3010000,9,6,345.9895586,729,0.004761904762,0.0000003322259136
420,193,13500000,20,25,3838.034926,8000,0.00518134715,0.00000007407407407
421,193,41500000,11,16,132.9421312,1331,0.00518134715,0.00000002409638554
422,200,985000,13,16,8921.827411,2197,0.005,0.000001015228426
423,190,8650,13,20,1336781.26,2197,0.005263157895,0.0001156069364
424,195,7120000,1,30,1.080380294,1,0.005128205128,0.0000001404494382
425,195,7120000,9,30,787.5972342,729,0.005128205128,0.0000001404494382
426,212,152000,13,16,54543.19762,2197,0.004716981132,0.000006578947368
427,198,152000,5,20,4153.375864,125,0.005050505051,0.000006578947368
428,190,985000,20,1,2137.323003,8000,0.005263157895,0.000001015228426
429,190,1830000,20,4,4601.668105,8000,0.005263157895,0.0000005464480874
430,210,7120000,20,25,6688.068486,8000,0.004761904762,0.0000001404494382
431,198,13500000,15,11,694.4444444,3375,0.005050505051,0.00000007407407407
432,200,41500000,15,16,325.3012048,3375,0.005,0.00000002409638554
433,198,152000,11,1,2211.25731,1331,0.005050505051,0.000006578947368
434,190,985000,15,25,22542.07855,3375,0.005263157895,0.000001015228426
435,208,1830000,7,11,495.6126524,343,0.004807692308,0.0000005464480874
436,212,985000,17,2,2352.74399,4913,0.004716981132,0.000001015228426
437,198,985000,1,20,5.127416295,1,0.005050505051,0.000001015228426
438,190,41500000,20,1,50.72923272,8000,0.005263157895,0.00000002409638554
439,208,8650,15,30,2813750.556,3375,0.004807692308,0.0001156069364
440,210,1830000,13,2,571.6887848,2197,0.004761904762,0.0000005464480874
441,200,985000,3,30,205.5837563,27,0.005,0.000001015228426
442,203,3010000,9,30,1789.601165,729,0.004926108374,0.0000003322259136
443,212,8650,11,1,36290.76235,1331,0.004716981132,0.0001156069364
444,195,41500000,1,1,0.006178560395,1,0.005128205128,0.00000002409638554
445,200,7120000,9,25,639.9227528,729,0.005,0.0000001404494382
446,205,41500000,3,16,2.538936233,27,0.00487804878,0.00000002409638554
447,198,985000,9,2,373.7886479,729,0.005050505051,0.000001015228426
448,195,41500000,9,15,67.56255792,729,0.005128205128,0.00000002409638554
449,203,32200,20,11,673132.8213,8000,0.004926108374,0.00003105590062
450,198,458000,9,25,10048.63041,729,0.005050505051,0.000002183406114
451,198,985000,17,20,25190.99626,4913,0.005050505051,0.000001015228426
452,200,152000,20,6,78947.36842,8000,0.005,0.000006578947368
453,208,3010000,11,15,1594.444799,1331,0.004807692308,0.0000003322259136
454,210,152000,11,25,52122.49373,1331,0.004761904762,0.000006578947368
455,198,3010000,17,11,4533.960871,4913,0.005050505051,0.0000003322259136
456,208,1830000,3,1,3.54665826,27,0.004807692308,0.0000005464480874
457,200,152000,13,15,54202.30263,2197,0.005,0.000006578947368
458,203,8650,5,20,71186.5372,125,0.004926108374,0.0001156069364
459,205,7120000,1,11,0.3768155659,1,0.00487804878,0.0000001404494382
460,200,32200,1,16,124.2236025,1,0.005,0.00003105590062
461,210,1830000,13,16,4573.510278,2197,0.004761904762,0.0000005464480874
462,203,7120000,15,30,3502.587591,3375,0.004926108374,0.0000001404494382
463,210,458000,20,16,66541.9006,8000,0.004761904762,0.000002183406114
464,190,1830000,5,20,359.5053207,125,0.005263157895,0.0000005464480874
465,210,152000,1,16,25.06265664,1,0.004761904762,0.000006578947368
466,208,13500000,20,30,4273.504274,8000,0.004807692308,0.00000007407407407
467,190,985000,9,15,2921.45338,729,0.005263157895,0.000001015228426
468,200,7120000,1,2,0.0702247191,1,0.005,0.0000001404494382
469,200,1830000,13,11,3301.502732,2197,0.005,0.0000005464480874
470,198,13500000,15,4,252.5252525,3375,0.005050505051,0.00000007407407407
471,210,41500000,15,11,212.9948365,3375,0.004761904762,0.00000002409638554
472,203,152000,11,16,34508.68551,1331,0.004926108374,0.000006578947368
473,203,152000,5,6,1215.32279,125,0.004926108374,0.000006578947368
474,190,13500000,15,2,131.5789474,3375,0.005263157895,0.00000007407407407
475,190,1830000,1,20,2.876042565,1,0.005263157895,0.0000005464480874
476,193,458000,15,30,57271.98679,3375,0.00518134715,0.000002183406114
477,190,1830000,15,1,485.3321829,3375,0.005263157895,0.0000005464480874
478,200,32200,17,6,228866.4596,4913,0.005,0.00003105590062
479,190,32200,3,1,220.6603465,27,0.005263157895,0.00003105590062
480,205,1830000,1,30,3.99840064,1,0.00487804878,0.0000005464480874
481,205,3010000,13,30,5340.734138,2197,0.00487804878,0.0000003322259136
482,212,3010000,11,6,625.7443741,1331,0.004716981132,0.0000003322259136
483,195,3010000,9,6,372.60414,729,0.005128205128,0.0000003322259136
484,198,13500000,7,1,6.416011972,343,0.005050505051,0.00000007407407407
485,205,32200,17,15,558210.8771,4913,0.00487804878,0.00003105590062
486,200,3010000,11,15,1658.222591,1331,0.005,0.0000003322259136
487,212,3010000,7,16,430.0131637,343,0.004716981132,0.0000003322259136
488,200,3010000,7,6,170.9302326,343,0.005,0.0000003322259136
489,205,1830000,11,25,4434.89271,1331,0.00487804878,0.0000005464480874
490,212,458000,20,20,82392.68353,8000,0.004716981132,0.000002183406114
491,195,8650,11,16,631273.1584,1331,0.005128205128,0.0001156069364
492,212,985000,7,1,82.12814864,343,0.004716981132,0.000001015228426
493,212,458000,20,6,24717.80506,8000,0.004716981132,0.000002183406114
494,212,1830000,20,4,4124.136509,8000,0.004716981132,0.0000005464480874
495,205,32200,11,25,252045.1447,1331,0.00487804878,0.00003105590062
496,210,41500000,7,2,3.935742972,343,0.004761904762,0.00000002409638554
497,190,3010000,3,1,2.360552544,27,0.005263157895,0.0000003322259136
498,200,13500000,15,6,375,3375,0.005,0.00000007407407407
499,205,32200,1,2,15.14921982,1,0.00487804878,0.00003105590062
500,208,985000,13,25,13404.18782,2197,0.004807692308,0.000001015228426
501,195,1830000,7,2,96.11881743,343,0.005128205128,0.0000005464480874
502,203,3010000,13,4,719.1136278,2197,0.004926108374,0.0000003322259136
503,190,3010000,20,20,13988.45952,8000,0.005263157895,0.0000003322259136
504,190,32200,17,30,1204560.314,4913,0.005263157895,0.00003105590062
505,210,41500000,20,15,688.4681583,8000,0.004761904762,0.00000002409638554
506,212,8650,1,2,54.53157378,1,0.004716981132,0.0001156069364
507,193,7120000,5,25,113.7058276,125,0.00518134715,0.0000001404494382
508,203,985000,5,1,31.25703283,125,0.004926108374,0.000001015228426
509,203,7120000,15,15,1751.293795,3375,0.004926108374,0.0000001404494382
510,200,32200,11,11,113672.3602,1331,0.005,0.00003105590062
511,193,8650,11,2,79726.85615,1331,0.00518134715,0.0001156069364
512,203,3010000,20,2,1309.264684,8000,0.004926108374,0.0000003322259136
513,203,985000,11,6,1996.949314,1331,0.004926108374,0.000001015228426
514,210,32200,11,1,9841.762792,1331,0.004761904762,0.00003105590062
515,205,32200,11,15,151227.0868,1331,0.00487804878,0.00003105590062
516,190,3010000,7,30,899.6328029,343,0.005263157895,0.0000003322259136
517,200,8650,1,15,433.5260116,1,0.005,0.0001156069364
518,198,458000,11,25,18346.67637,1331,0.005050505051,0.000002183406114
519,195,458000,1,1,0.5598477214,1,0.005128205128,0.000002183406114
520,200,13500000,11,11,271.1296296,1331,0.005,0.00000007407407407
521,195,152000,7,30,17358.2996,343,0.005128205128,0.000006578947368
522,203,8650,17,20,2797915.658,4913,0.004926108374,0.0001156069364
523,208,985000,17,2,2397.989067,4913,0.004807692308,0.000001015228426
524,212,1830000,17,11,6965.022167,4913,0.004716981132,0.0000005464480874
525,195,152000,13,15,55592.10526,2197,0.005128205128,0.000006578947368
526,200,41500000,9,1,4.391566265,729,0.005,0.00000002409638554
527,205,1830000,11,16,2838.331334,1331,0.00487804878,0.0000005464480874
528,205,32200,13,6,99848.5078,2197,0.00487804878,0.00003105590062
529,193,458000,7,20,3880.35387,343,0.00518134715,0.000002183406114
530,212,458000,5,30,1931.07852,125,0.004716981132,0.000002183406114
531,198,7120000,20,2,567.4724776,8000,0.005050505051,0.0000001404494382
532,212,458000,3,4,55.61506138,27,0.004716981132,0.000002183406114
533,195,13500000,15,6,384.6153846,3375,0.005128205128,0.00000007407407407
534,205,13500000,11,4,96.18789521,1331,0.00487804878,0.00000007407407407
535,208,8650,9,16,324144.064,729,0.004807692308,0.0001156069364
536,198,3010000,20,6,4026.980771,8000,0.005050505051,0.0000003322259136
537,195,985000,15,6,5271.378368,3375,0.005128205128,0.000001015228426
538,203,32200,15,16,413058.7767,3375,0.004926108374,0.00003105590062
539,193,41500000,3,30,5.056495412,27,0.00518134715,0.00000002409638554
540,198,152000,9,25,30278.11005,729,0.005050505051,0.000006578947368
541,210,152000,1,11,17.23057644,1,0.004761904762,0.000006578947368
542,210,3010000,13,4,695.1431735,2197,0.004761904762,0.0000003322259136
543,195,41500000,9,16,72.06672845,729,0.005128205128,0.00000002409638554
544,205,7120000,1,2,0.06851192107,1,0.00487804878,0.0000001404494382
545,203,13500000,7,30,187.7394636,343,0.004926108374,0.00000007407407407
546,210,13500000,7,20,120.9876543,343,0.004761904762,0.00000007407407407
547,205,1830000,1,15,1.99920032,1,0.00487804878,0.0000005464480874
548,195,458000,5,1,69.98096518,125,0.005128205128,0.000002183406114
549,198,458000,11,11,8072.537603,1331,0.005050505051,0.000002183406114
550,195,458000,17,1,2750.531855,4913,0.005128205128,0.000002183406114
551,212,41500000,13,11,137.3437145,2197,0.004716981132,0.00000002409638554
552,203,13500000,1,6,0.109469075,1,0.004926108374,0.00000007407407407
553,193,152000,15,15,86284.76957,3375,0.00518134715,0.000006578947368
554,203,41500000,17,25,728.9750134,4913,0.004926108374,0.00000002409638554
555,193,7120000,17,6,1072.582523,4913,0.00518134715,0.0000001404494382
556,193,458000,7,1,194.0176935,343,0.00518134715,0.000002183406114
557,203,13500000,17,16,1434.190841,4913,0.004926108374,0.00000007407407407
558,193,3010000,3,6,13.94316011,27,0.00518134715,0.0000003322259136
559,193,985000,9,2,383.4722916,729,0.00518134715,0.000001015228426
560,193,458000,9,25,10308.95762,729,0.00518134715,0.000002183406114
561,195,32200,1,6,47.77830865,1,0.005128205128,0.00003105590062
562,195,985000,7,25,2232.200963,343,0.005128205128,0.000001015228426
563,205,985000,17,4,4866.163179,4913,0.00487804878,0.000001015228426
564,205,32200,15,11,281207.3928,3375,0.00487804878,0.00003105590062
565,195,985000,3,4,28.11401796,27,0.005128205128,0.000001015228426
566,190,8650,17,15,2242013.995,4913,0.005263157895,0.0001156069364
567,212,8650,1,4,109.0631476,1,0.004716981132,0.0001156069364
568,190,41500000,17,15,467.3113507,4913,0.005263157895,0.00000002409638554
569,193,152000,13,20,74890.91901,2197,0.00518134715,0.000006578947368
570,205,41500000,11,2,15.6450191,1331,0.00487804878,0.00000002409638554
571,210,985000,15,1,815.8085569,3375,0.004761904762,0.000001015228426
572,195,152000,7,11,6364.709852,343,0.005128205128,0.000006578947368
573,195,7120000,9,2,52.50648228,729,0.005128205128,0.0000001404494382
574,208,152000,1,6,9.488866397,1,0.004807692308,0.000006578947368
575,198,8650,11,6,233140.6551,1331,0.005050505051,0.0001156069364
576,198,32200,15,1,26468.09712,3375,0.005050505051,0.00003105590062
577,212,1830000,5,16,257.7585318,125,0.004716981132,0.0000005464480874
578,200,3010000,9,15,908.2225914,729,0.005,0.0000003322259136
579,198,32200,20,30,1882175.795,8000,0.005050505051,0.00003105590062
580,212,3010000,7,15,403.1373409,343,0.004716981132,0.0000003322259136
581,190,8650,11,30,1214785.519,1331,0.005263157895,0.0001156069364
582,203,13500000,13,4,160.3357052,2197,0.004926108374,0.00000007407407407
583,200,7120000,7,6,72.26123596,343,0.005,0.0000001404494382
584,190,32200,9,16,95325.2697,729,0.005263157895,0.00003105590062
585,205,7120000,15,11,1271.752535,3375,0.00487804878,0.0000001404494382
586,205,985000,5,30,928.5625851,125,0.00487804878,0.000001015228426
587,212,985000,3,20,129.29796,27,0.004716981132,0.000001015228426
588,195,32200,17,6,234734.8304,4913,0.005128205128,0.00003105590062
589,205,8650,11,25,938248.9779,1331,0.00487804878,0.0001156069364
590,212,458000,11,4,2741.616544,1331,0.004716981132,0.000002183406114
591,212,7120000,1,2,0.066249735,1,0.004716981132,0.0000001404494382
592,198,41500000,5,1,0.7606182305,125,0.005050505051,0.00000002409638554
593,203,41500000,20,30,1424.416879,8000,0.004926108374,0.00000002409638554
594,208,985000,3,15,98.8383444,27,0.004807692308,0.000001015228426
595,195,8650,9,2,43219.20854,729,0.005128205128,0.0001156069364
596,205,1830000,13,11,3220.978275,2197,0.00487804878,0.0000005464480874
597,208,7120000,7,30,347.4097882,343,0.004807692308,0.0000001404494382
598,200,1830000,7,30,1405.737705,343,0.005,0.0000005464480874
599,208,8650,13,2,122109.8266,2197,0.004807692308,0.0001156069364
600,193,985000,15,6,5326.00405,3375,0.00518134715,0.000001015228426
601,200,152000,1,15,24.67105263,1,0.005,0.000006578947368
602,212,8650,13,25,1497573.345,2197,0.004716981132,0.0001156069364
603,190,13500000,7,6,40.11695906,343,0.005263157895,0.00000007407407407
604,190,32200,11,11,119655.1161,1331,0.005263157895,0.00003105590062
605,203,8650,3,1,768.8146018,27,0.004926108374,0.0001156069364
606,203,1830000,5,11,185.0655469,125,0.004926108374,0.0000005464480874
607,210,985000,7,16,1326.565144,343,0.004761904762,0.000001015228426
608,195,3010000,1,16,1.362978107,1,0.005128205128,0.0000003322259136
609,212,1830000,1,15,1.933188989,1,0.004716981132,0.0000005464480874
610,195,41500000,17,2,60.71053445,4913,0.005128205128,0.00000002409638554
611,210,13500000,13,4,154.9911817,2197,0.004761904762,0.00000007407407407
612,203,13500000,15,6,369.4581281,3375,0.004926108374,0.00000007407407407
613,212,32200,11,6,58493.49584,1331,0.004716981132,0.00003105590062
614,200,41500000,11,30,240.5421687,1331,0.005,0.00000002409638554
615,210,3010000,5,11,108.764436,125,0.004761904762,0.0000003322259136
616,205,3010000,11,15,1617.778138,1331,0.00487804878,0.0000003322259136
617,193,458000,17,2,5558.069552,4913,0.00518134715,0.000002183406114
618,208,985000,20,20,39047.24717,8000,0.004807692308,0.000001015228426
619,193,8650,11,4,159453.7123,1331,0.00518134715,0.0001156069364
620,210,7120000,3,1,0.9028892456,27,0.004761904762,0.0000001404494382
621,198,458000,1,4,2.205460721,1,0.005050505051,0.000002183406114
622,193,41500000,1,25,0.1560646732,1,0.00518134715,0.00000002409638554
623,210,985000,13,15,7965.917331,2197,0.004761904762,0.000001015228426
624,205,41500000,3,2,0.3173670291,27,0.00487804878,0.00000002409638554
625,203,458000,20,1,4302.278056,8000,0.004926108374,0.000002183406114
626,198,458000,17,25,67721.42826,4913,0.005050505051,0.000002183406114
627,190,985000,1,11,2.938819129,1,0.005263157895,0.000001015228426
628,203,152000,15,15,82034.28831,3375,0.004926108374,0.000006578947368
629,195,32200,11,11,116587.0362,1331,0.005128205128,0.00003105590062
630,193,7120000,1,6,0.2183151889,1,0.00518134715,0.0000001404494382
631,198,7120000,15,11,1316.713483,3375,0.005050505051,0.0000001404494382
632,200,32200,17,11,419588.5093,4913,0.005,0.00003105590062
633,208,41500000,3,2,0.31278962,27,0.004807692308,0.00000002409638554
634,203,8650,9,1,20757.99425,729,0.004926108374,0.0001156069364
635,203,458000,15,1,1815.023555,3375,0.004926108374,0.000002183406114
636,210,7120000,3,15,13.54333868,27,0.004761904762,0.0000001404494382
637,212,3010000,3,25,52.88973861,27,0.004716981132,0.0000003322259136
638,190,8650,15,1,102677.2133,3375,0.005263157895,0.0001156069364
639,210,152000,3,16,676.6917293,27,0.004761904762,0.000006578947368
640,203,13500000,11,16,388.5422368,1331,0.004926108374,0.00000007407407407
641,210,13500000,5,4,8.818342152,125,0.004761904762,0.00000007407407407
642,195,41500000,1,2,0.01235712079,1,0.005128205128,0.00000002409638554
643,190,3010000,7,25,749.6940024,343,0.005263157895,0.0000003322259136
644,198,985000,5,11,352.5098703,125,0.005050505051,0.000001015228426
645,210,1830000,9,20,1896.955504,729,0.004761904762,0.0000005464480874
646,205,458000,7,1,182.6605602,343,0.00487804878,0.000002183406114
